94 ,서울특별시,동대문구,장안제2동,장안2동사전투표소
95 ,서울특별시,중랑구,면목본동,면목본동사전투표소
96 ,서울특별시,중랑구,면목제2동,면목제2동사전투표소
97 ,서울특별시,중랑구,면목제3·8동,면목제3·8동사전투표소
98 ,서울특별시,중랑구,면목제4동,면목제4동사전투표소
99 ,서울특별시,중랑구,면목제5동,면목제5동사전투표소
100 ,서울특별시,중랑구,면목제7동,면목제7동사전투표소
101 ,서울특별시,중랑구,상봉제1동,상봉제1동사전투표소
102 ,서울특별시,중랑구,상봉제2동,상봉제2동사전투표소
103 ,서울특별시,중랑구,중화제1동,중화제1동사전투표소
104 ,서울특별시,중랑구,중화제2동,중화제2동사전투표소
105 ,서울특별시,중랑구,묵제1동,묵제1동사전투표소
106 ,서울특별시,중랑구,묵제2동,묵제2동사전투표소
107 ,서울특별시,중랑구,망우본동,망우본동사전투표소
108 ,서울특별시,중랑구,망우제3동,망우제3동사전투표소
109 ,서울특별시,중랑구,신내제1동,신내제1동사전투표소
110 ,서울특별시,중랑구,신내제2동,신내제2동사전투표소
111 ,서울특별시,성북구,성북동,성북동사전투표소
112 ,서울특별시,성북구,삼선동,삼선동사전투표소
113 ,서울특별시,성북구,동선동,동선동사전투표소
114 ,서울특별시,성북구,돈암제1동,돈암제1동사전투표소
115 ,서울특별시,성북구,돈암제2동,돈암제2동사전투표소
116 ,서울특별시,성북구,안암동,안암동사전투표소
117 ,서울특별시,성북구,보문동,보문동사전투표소
118 ,서울특별시,성북구,정릉제1동,정릉제1동사전투표소
119 ,서울특별시,성북구,정릉제2동,정릉제2동사전투표소
120 ,서울특별시,성북구,정릉제3동,정릉제3동사전투표소
121 ,서울특별시,성북구,정릉제4동,정릉제4동사전투표소
122 ,서울특별시,성북구,길음제1동,길음제1동사전투표소
123 ,서울특별시,성북구,길음제2동,길음제2동사전투표소
124 ,서울특별시,성북구,종암동,종암동사전투표소
125 ,서울특별시,성북구,월곡제1동,월곡제1동사전투표소
126 ,서울특별시,성북구,월곡제2동,월곡제2동사전투표소
127 ,서울특별시,성북구,장위제1동,장위제1동사전투표소
128 ,서울특별시,성북구,장위제2동,장위제2동사전투표소
129 ,서울특별시,성북구,장위제3동,장위제3동사전투표소
130 ,서울특별시,성북구,석관동,석관동사전투표소
131 ,서울특별시,강북구,삼양동,삼양동사전투표소
132 ,서울특별시,강북구,미아동,미아동사전투표소
133 ,서울특별시,강북구,송중동,송중동사전투표소
134 ,서울특별시,강북구,송천동,송천동사전투표소
135 ,서울특별시,강북구,삼각산동,삼각산동사전투표소
136 ,서울특별시,강북구,번제1동,번제1동사전투표소
137 ,서울특별시,강북구,번제2동,번제2동사전투표소
138 ,서울특별시,강북구,번제3동,번제3동사전투표소
139 ,서울특별시,강북구,수유제1동,수유제1동사전투표소
140 ,서울특별시,강북구,수유제2동,수유제2동사전투표소
141 ,서울특별시,강북구,수유제3동,수유제3동사전투표소
142 ,서울특별시,강북구,우이동,우이동사전투표소
143 ,서울특별시,강북구,인수동,인수동사전투표소
144 ,서울특별시,도봉구,쌍문1동,쌍문1동사전투표소
145 ,서울특별시,도봉구,쌍문2동,쌍문2동사전투표소
146 ,서울특별시,도봉구,쌍문3동,쌍문3동사전투표소
147 ,서울특별시,도봉구,쌍문4동,쌍문4동사전투표소
148 ,서울특별시,도봉구,방학1동,방학1동사전투표소
149 ,서울특별시,도봉구,방학2동,방학2동사전투표소
150 ,서울특별시,도봉구,방학3동,방학3동사전투표소
151 ,서울특별시,도봉구,창1동,창1동사전투표소
152 ,서울특별시,도봉구,창2동,창2동사전투표소
153 ,서울특별시,도봉구,창3동,창3동사전투표소
154 ,서울특별시,도봉구,창4동,창4동사전투표소
155 ,서울특별시,도봉구,창5동,창5동사전투표소
156 ,서울특별시,도봉구,도봉1동,도봉1동사전투표소
157 ,서울특별시,도봉구,도봉2동,도봉2동사전투표소
158 ,서울특별시,노원구,월계1동,월계1동사전투표소
159 ,서울특별시,노원구,월계2동,월계2동사전투표소
160 ,서울특별시,노원구,월계3동,월계3동사전투표소
161 ,서울특별시,노원구,공릉1동,공릉1동사전투표소
162 ,서울특별시,노원구,공릉2동,공릉2동사전투표소
163 ,서울특별시,노원구,하계1동,하계1동사전투표소
164 ,서울특별시,노원구,하계2동,하계2동사전투표소
165 ,서울특별시,노원구,중계본동,중계본동사전투표소
166 ,서울특별시,노원구,중계1동,중계1동사전투표소
167 ,서울특별시,노원구,중계2·3동,중계2·3동사전투표소
168 ,서울특별시,노원구,중계4동,중계4동사전투표소
169 ,서울특별시,노원구,상계1동,상계1동사전투표소
170 ,서울특별시,노원구,상계2동,상계2동사전투표소
171 ,서울특별시,노원구,상계3·4동,상계3·4동사전투표소
172 ,서울특별시,노원구,상계5동,상계5동사전투표소
173 ,서울특별시,노원구,상계6·7동,상계6·7동사전투표소
174 ,서울특별시,노원구,상계8동,상계8동사전투표소
175 ,서울특별시,노원구,상계9동,상계9동사전투표소
176 ,서울특별시,노원구,상계10동,상계10동사전투표소
177 ,서울특별시,은평구,녹번동,녹번동사전투표소
178 ,서울특별시,은평구,응암제1동,응암제1동사전투표소
179 ,서울특별시,은평구,응암제2동,응암제2동사전투표소
180 ,서울특별시,은평구,응암제3동,응암제3동사전투표소
181 ,서울특별시,은평구,역촌동,역촌동사전투표소
182 ,서울특별시,은평구,신사제1동,신사제1동사전투표소
183 ,서울특별시,은평구,신사제2동,신사제2동사전투표소
184 ,서울특별시,은평구,증산동,증산동사전투표소
